,Cluster,mass,fell_found,year,latitude,longitude,group,chondrite,type,lc_sample
205,5,215.0,Found,1991,27.48028,3.85139,L,Chondrite,Stony,11
206,0,1301.0,Found,1991,27.50194,3.92111,H,Chondrite,Stony,11
207,5,55.0,Found,1991,27.59222,3.91806,L,Chondrite,Stony,11
208,0,389.0,Found,1991,27.50889,4.60167,CO,Chondrite,Stony,11
209,0,292.0,Found,1991,27.57806,4.36917,H,Chondrite,Stony,11
210,0,64.0,Found,1991,27.64639,3.98306,H,Chondrite,Stony,11
211,0,746.0,Found,1991,27.7375,4.32806,H,Chondrite,Stony,11
212,0,1229.0,Found,1991,27.69083,4.37861,H,Chondrite,Stony,11
213,0,105.0,Found,1991,27.68806,4.37194,CH,Chondrite,Stony,11
214,0,510.0,Found,1991,27.50472,3.88194,LL,Chondrite,Stony,11
215,0,475.0,Found,1991,27.50472,3.88194,CR,Chondrite,Stony,11
216,0,720.0,Found,1991,27.49722,3.87028,H,Chondrite,Stony,11
217,0,1009.0,Found,1991,27.46472,3.78167,H,Chondrite,Stony,11
218,0,1340.0,Found,1991,27.61278,3.71361,H,Chondrite,Stony,11
219,5,526.0,Found,1991,27.68111,4.30694,L,Chondrite,Stony,11
220,0,612.0,Found,1991,27.69,4.37861,CH,Chondrite,Stony,11
221,5,107.0,Found,1991,27.64028,4.17056,L,Chondrite,Stony,11
222,5,293.0,Found,1991,27.59972,4.90361,L,Chondrite,Stony,11
223,0,174.0,Found,1991,27.59444,3.88583,Rumuruti,Chondrite,Stony,11
224,5,114.0,Found,1991,27.54472,3.74306,L,Chondrite,Stony,11
225,0,2611.0,Found,1991,27.52139,3.79139,H,Chondrite,Stony,11
226,0,117.0,Found,1991,27.52417,3.79694,H,Chondrite,Stony,11
227,0,812.0,Found,1991,27.5325,3.81361,H,Chondrite,Stony,11
228,0,334.0,Found,1991,27.54194,3.82778,H,Chondrite,Stony,11
229,0,1398.0,Found,1991,27.54194,3.82778,LL,Chondrite,Stony,11
230,0,85.0,Found,1991,27.63889,3.93444,H,Chondrite,Stony,11
231,0,255.0,Found,1991,27.64528,3.94389,H,Chondrite,Stony,11
232,0,221.0,Found,1991,27.68444,3.99389,H,Chondrite,Stony,11
233,0,78.0,Found,1991,27.66861,4.425,H,Chondrite,Stony,11
234,5,2285.0,Found,1991,27.57389,4.11972,L,Chondrite,Stony,11
235,0,325.0,Found,1991,27.82611,4.24611,H,Chondrite,Stony,11
236,0,69.0,Found,1991,27.74056,4.30833,H,Chondrite,Stony,11
237,0,218.0,Found,1991,27.73472,4.31611,H,Chondrite,Stony,11
238,0,725.0,Found,1991,27.73944,4.32833,H,Chondrite,Stony,11
239,0,242.0,Found,1991,27.71722,4.44806,H,Chondrite,Stony,11
240,1,621.0,Found,1991,27.50111,4.09861,Iron IAB,Achondrite,Iron,11
241,0,461.0,Found,1991,27.51889,4.01667,H,Chondrite,Stony,11
242,0,81.0,Found,1991,27.51056,3.89111,LL,Chondrite,Stony,11
243,0,673.0,Found,1991,27.49167,3.83278,H,Chondrite,Stony,11
244,0,311.0,Found,1991,27.50361,3.67306,H,Chondrite,Stony,11
245,0,160.0,Found,1991,27.48444,3.66639,H,Chondrite,Stony,11
246,5,342.0,Found,1991,27.49833,3.69444,L,Chondrite,Stony,11
247,5,86.0,Found,1991,27.51583,3.72722,L,Chondrite,Stony,11
248,5,318.0,Found,1991,27.52111,3.77333,L,Chondrite,Stony,11
249,0,2045.0,Found,1991,27.52472,3.80972,H,Chondrite,Stony,11
250,0,75.0,Found,1991,27.56389,3.92639,H,Chondrite,Stony,11
251,5,923.0,Found,1991,27.69222,3.32167,L,Chondrite,Stony,11
252,5,60.0,Found,1991,27.63611,4.03139,L,Chondrite,Stony,11
253,5,402.0,Found,1991,27.63556,4.02528,L,Chondrite,Stony,11
254,0,99.0,Found,1991,27.62167,3.95361,H,Chondrite,Stony,11
255,0,382.0,Found,1991,27.55139,3.74194,H,Chondrite,Stony,11
256,0,202.0,Found,1991,27.50972,3.88056,LL,Chondrite,Stony,11
257,5,146.0,Found,1991,27.51111,3.88444,L,Chondrite,Stony,11
258,0,47.0,Found,1991,27.51361,3.89694,LL,Chondrite,Stony,11
259,5,99.0,Found,1991,27.52222,3.94694,L,Chondrite,Stony,11
260,5,124.0,Found,1991,27.64611,4.39722,L,Chondrite,Stony,11
261,0,235.0,Found,1991,27.64611,4.39722,H,Chondrite,Stony,11
262,0,75.0,Found,1991,27.68528,4.50333,H,Chondrite,Stony,11
263,0,212.0,Found,1991,27.67056,4.34611,H,Chondrite,Stony,11
264,0,114.0,Found,1991,27.52444,3.87361,H,Chondrite,Stony,11
265,0,177.0,Found,1991,27.47556,3.71028,H,Chondrite,Stony,11
266,5,73.0,Found,1991,27.70917,4.42083,L,Chondrite,Stony,11
267,0,92.0,Found,1991,27.67,4.49722,H,Chondrite,Stony,11
268,5,438.0,Found,1991,27.69111,4.3375,L,Chondrite,Stony,11
269,0,243.0,Found,1991,27.69472,4.30639,LL,Chondrite,Stony,11
270,0,83.0,Found,1991,27.715,4.19278,Mesosiderite,Achondrite,Stony-Iron,11
271,5,518.0,Found,1991,27.72722,4.17056,L,Chondrite,Stony,11
272,0,229.0,Found,1991,27.51056,3.71306,LL,Chondrite,Stony,11
273,0,764.0,Found,1991,27.51389,3.87528,LL,Chondrite,Stony,11
274,0,276.0,Found,1991,27.51472,3.86556,LL,Chondrite,Stony,11
275,0,298.0,Found,1991,27.51861,3.85722,CR,Chondrite,Stony,11
276,0,237.0,Found,1991,27.56111,4.05556,H,Chondrite,Stony,11
277,0,63.0,Found,1991,27.57028,4.075,CV,Chondrite,Stony,11
278,0,2110.0,Found,1991,27.62194,4.45556,H,Chondrite,Stony,11
279,0,203.0,Found,1991,27.63389,4.18722,H,Chondrite,Stony,11
280,0,429.0,Found,1991,27.63361,4.17306,H,Chondrite,Stony,11
281,0,99.0,Found,1991,27.63972,4.14528,H,Chondrite,Stony,11
282,0,41.0,Found,1991,27.63917,4.14278,Ureilite,Achondrite,Stony,11
283,0,72.0,Found,1991,27.63861,4.12722,H,Chondrite,Stony,11
284,0,96.0,Found,1991,27.64278,4.06889,H,Chondrite,Stony,11
285,5,177.0,Found,1991,27.53528,3.91278,L,Chondrite,Stony,11
286,5,165.0,Found,1991,27.54222,3.88444,L,Chondrite,Stony,11
287,0,67.0,Found,1991,27.65444,4.27528,H,Chondrite,Stony,11
288,0,187.0,Found,1991,27.70056,4.22944,H,Chondrite,Stony,11
289,0,120.0,Found,1991,27.70611,4.20583,H,Chondrite,Stony,11
290,0,69.0,Found,1991,27.63139,4.10722,H,Chondrite,Stony,11
291,0,407.0,Found,1991,27.79472,4.16722,H,Chondrite,Stony,11
292,0,59.0,Found,1992,27.61667,4.19056,EH or EL,Chondrite,Stony,11
293,5,55.0,Found,1992,27.59139,3.98806,L,Chondrite,Stony,11
294,0,76.0,Found,1992,27.47417,3.86417,CR,Chondrite,Stony,11
295,5,213.0,Found,1992,27.54528,4.04861,L,Chondrite,Stony,11
296,0,261.0,Found,1992,27.70806,4.24806,H,Chondrite,Stony,11
297,0,432.0,Found,1992,27.71861,4.48611,H,Chondrite,Stony,11
298,0,198.0,Found,1992,27.66583,4.19056,LL,Chondrite,Stony,11
299,0,457.0,Found,1992,27.64972,4.01194,H,Chondrite,Stony,11
300,0,217.0,Found,1992,27.48333,3.91556,LL,Chondrite,Stony,11
301,0,121.0,Found,1992,27.58278,4.0,LL,Chondrite,Stony,11
302,5,43.0,Found,1992,27.63361,4.04139,L,Chondrite,Stony,11
303,4,2000.0,Found,1992,27.70917,4.17444,L,Chondrite,Stony,11
304,0,180.0,Found,1992,27.6825,4.42028,LL,Chondrite,Stony,11
305,0,270.0,Found,1992,27.59028,4.15194,H,Chondrite,Stony,11
306,0,162.0,Found,1992,27.52722,3.89806,H,Chondrite,Stony,11
307,0,95.0,Found,1992,27.58694,3.96417,H,Chondrite,Stony,11
308,0,83.0,Found,1992,27.60222,3.98528,H,Chondrite,Stony,11
309,0,60.0,Found,1992,27.62361,4.02556,H,Chondrite,Stony,11
310,5,369.0,Found,1992,27.68722,4.18361,L,Chondrite,Stony,11
311,5,129.0,Found,1992,27.42889,3.82,L,Chondrite,Stony,11
312,5,520.0,Found,1992,27.49083,3.89778,L,Chondrite,Stony,11
313,0,74.0,Found,1992,27.55972,4.01028,H,Chondrite,Stony,11
314,5,185.0,Found,1992,27.64556,4.20444,L,Chondrite,Stony,11
315,0,169.0,Found,1992,27.68361,4.25306,H,Chondrite,Stony,11
316,0,120.0,Found,1992,27.50806,3.84417,CR,Chondrite,Stony,11
317,5,364.0,Found,1992,27.57861,3.96889,L,Chondrite,Stony,11
318,0,78.0,Found,1992,27.60056,3.99556,H,Chondrite,Stony,11
319,0,169.0,Found,1992,27.66389,4.09806,H,Chondrite,Stony,11
320,0,506.0,Found,1992,27.69972,4.18611,LL,Chondrite,Stony,11
321,0,126.0,Found,1992,27.6875,4.245,H,Chondrite,Stony,11
322,0,878.0,Found,1992,27.59278,4.40139,H,Chondrite,Stony,11
323,0,292.0,Found,1992,27.55028,3.99806,H,Chondrite,Stony,11
324,5,2393.0,Found,1992,27.55194,3.81611,L,Chondrite,Stony,11
325,0,167.0,Found,1992,27.46056,3.88806,H,Chondrite,Stony,11
326,0,157.0,Found,2001,27.5455,4.06117,H,Chondrite,Stony,11
327,0,25.0,Found,2001,27.55917,4.093,L,Chondrite,Stony,11
328,0,117.0,Found,2001,27.503,3.8795,LL,Chondrite,Stony,11
329,6,32.0,Found,1989,27.5,3.61667,LL,Chondrite,Stony,14
330,6,139.0,Found,1989,27.5,3.61667,L,Chondrite,Stony,14
331,0,745.22,Found,2001,27.73333,4.43333,H,Chondrite,Stony,11
332,0,180.07,Found,2001,27.73333,4.21667,CV,Chondrite,Stony,11
333,0,30000.0,Found,2001,27.58333,4.1,L,Chondrite,Stony,11
334,0,490.0,Found,2001,27.65,4.03333,L,Chondrite,Stony,11
335,0,750.0,Found,2001,27.58333,4.01667,CM,Chondrite,Stony,11
336,0,115.02,Found,2001,27.73333,4.13333,CO,Chondrite,Stony,11
337,0,489.0,Found,2001,27.56667,4.06667,CO,Chondrite,Stony,11
338,5,211.25,Found,2002,27.65,4.38333,L,Chondrite,Stony,11
339,0,261.0,Found,2002,27.73333,4.43333,H,Chondrite,Stony,11
340,5,19400.0,Found,2002,27.61667,4.06667,L,Chondrite,Stony,11
341,5,360.0,Found,2002,27.68333,4.26667,L,Chondrite,Stony,11
342,0,377.6,Found,2002,27.71667,4.26667,H,Chondrite,Stony,11
343,0,400.0,Found,2002,27.55,4.2,H,Chondrite,Stony,11
344,5,173.15,Found,2002,27.58333,4.3,L,Chondrite,Stony,11
345,5,1276.0,Found,2002,27.59056,4.66278,L,Chondrite,Stony,11
346,0,140.0,Found,2002,27.619722,4.265,H,Chondrite,Stony,11
347,0,410.0,Found,2002,27.73333,4.19833,H,Chondrite,Stony,11
348,0,53.0,Found,2002,27.46472,3.81417,LL,Chondrite,Stony,11
349,0,546.0,Found,2002,27.59056,4.66278,LL,Chondrite,Stony,11
350,0,1165.0,Found,2001,27.68333,4.3,L,Chondrite,Stony,11
351,0,8750.0,Found,2001,27.97933,4.27817,L,Chondrite,Stony,11
352,0,298.0,Found,2001,27.84067,4.31433,H,Chondrite,Stony,11
353,0,128.0,Found,2001,27.672,4.52633,H,Chondrite,Stony,11
354,0,211.0,Found,2001,27.7,4.13333,L,Chondrite,Stony,11
355,0,873.0,Found,2001,27.76667,4.01667,L,Chondrite,Stony,11
356,0,11935.0,Found,2001,27.48917,3.89,Eucrite,Achondrite,Stony,11
357,0,252.0,Found,2001,27.5005,3.88233,LL,Chondrite,Stony,11
358,0,161.0,Found,2002,27.58967,3.781,LL,Chondrite,Stony,11
359,0,120.0,Found,2002,27.61233,4.5285,EL,Chondrite,Stony,11
360,0,62.0,Found,2001,27.50083,4.87467,LL,Chondrite,Stony,11
361,0,70.0,Found,2002,27.76667,4.41667,H,Chondrite,Stony,11
362,0,67.0,Found,2002,27.7,4.48333,H,Chondrite,Stony,11
